name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,true_migrations,inferred_migrations,proportion
sim5303,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,459,4.5900,.4590,0,0,75,2,.0266
sim5304,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,372,3.7200,.3720,0,0,75,4,.0533
sim5305,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,361,3.6100,.3610,0,0,75,7,.0933
sim5306,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,22,2.2000,383,3.8300,.3830,0,0,75,4,.0533
sim5307,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,27,2.7000,312,3.1200,.3120,0,0,75,12,.1600
sim5308,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,17,1.7000,461,4.6100,.4610,0,0,75,,
sim5309,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,24,2.4000,279,2.7900,.2790,0,0,75,9,.1200
sim5310,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,18,1.8000,378,3.7800,.3780,0,0,75,2,.0266
sim5311,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,193,1.9300,.1930,0,0,75,9,.1200
sim5312,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,19,1.9000,353,3.5300,.3530,0,0,75,2,.0266
sim5313,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,397,3.9700,.3970,0,0,75,7,.0933
sim5314,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,28,2.8000,358,3.5800,.3580,0,0,75,7,.0933
sim5315,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,15,1.5000,415,4.1500,.4150,0,0,75,3,.0400
sim5316,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,448,4.4800,.4480,0,0,75,6,.0800
sim5317,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,17,1.7000,603,6.0300,.6030,0,0,75,4,.0533
sim5318,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,29,2.9000,367,3.6700,.3670,0,0,75,7,.0933
sim5319,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,317,3.1700,.3170,0,0,75,5,.0666
sim5320,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,19,1.9000,428,4.2800,.4280,0,0,75,5,.0666
sim5321,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,29,2.9000,293,2.9300,.2930,0,0,75,7,.0933
sim5322,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,461,4.6100,.4610,0,0,75,7,.0933
sim5323,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,17,1.7000,647,6.4700,.6470,0,0,75,6,.0800
sim5324,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,296,2.9600,.2960,0,0,75,4,.0533
sim5325,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,32,3.2000,115,1.1500,.1150,0,0,75,7,.0933
sim5326,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,18,1.8000,371,3.7100,.3710,0,0,75,1,.0133
sim5327,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,307,3.0700,.3070,0,0,75,7,.0933
sim5328,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,18,1.8000,331,3.3100,.3310,0,0,75,3,.0400
sim5329,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,297,2.9700,.2970,0,0,75,6,.0800
sim5330,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,261,2.6100,.2610,0,0,75,7,.0933
sim5331,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,18,1.8000,404,4.0400,.4040,0,0,75,6,.0800
sim5332,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,236,2.3600,.2360,0,0,75,11,.1466
sim5333,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,15,1.5000,376,3.7600,.3760,0,0,75,6,.0800
sim5334,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,352,3.5200,.3520,0,0,75,7,.0933
sim5335,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,351,3.5100,.3510,0,0,75,4,.0533
sim5336,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,418,4.1800,.4180,0,0,75,4,.0533
sim5337,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,390,3.9000,.3900,0,0,75,4,.0533
sim5338,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,340,3.4000,.3400,0,0,75,10,.1333
sim5339,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,31,3.1000,177,1.7700,.1770,0,0,75,14,.1866
sim5340,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,17,1.7000,339,3.3900,.3390,0,0,75,3,.0400
sim5341,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,31,3.1000,216,2.1600,.2160,0,0,75,13,.1733
sim5342,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,19,1.9000,410,4.1000,.4100,0,0,75,9,.1200
sim5343,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,19,1.9000,478,4.7800,.4780,0,0,75,4,.0533
sim5344,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,24,2.4000,299,2.9900,.2990,0,0,75,3,.0400
sim5345,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,446,4.4600,.4460,0,0,75,4,.0533
sim5346,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,352,3.5200,.3520,0,0,75,3,.0400
sim5347,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,23,2.3000,330,3.3000,.3300,0,0,75,11,.1466
sim5348,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,15,1.5000,325,3.2500,.3250,0,0,75,4,.0533
sim5349,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,215,2.1500,.2150,0,0,75,10,.1333
sim5350,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,19,1.9000,395,3.9500,.3950,0,0,75,9,.1200
sim5351,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,23,2.3000,208,2.0800,.2080,0,0,75,6,.0800
sim5352,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,15,1.5000,385,3.8500,.3850,0,0,75,9,.1200
sim5353,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,34,3.4000,224,2.2400,.2240,0,0,75,8,.1066
sim5354,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,19,1.9000,276,2.7600,.2760,0,0,75,6,.0800
sim5355,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,25,2.5000,361,3.6100,.3610,0,0,75,10,.1333
sim5356,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,18,1.8000,403,4.0300,.4030,0,0,75,6,.0800
sim5357,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,23,2.3000,398,3.9800,.3980,0,0,75,6,.0800
sim5358,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,22,2.2000,485,4.8500,.4850,0,0,75,11,.1466
sim5359,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,107,1.0700,.1070,0,0,75,10,.1333
sim5360,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,18,1.8000,419,4.1900,.4190,0,0,75,4,.0533
sim5361,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,277,2.7700,.2770,0,0,75,7,.0933
sim5362,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,27,2.7000,299,2.9900,.2990,0,0,75,6,.0800
sim5363,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,24,2.4000,294,2.9400,.2940,0,0,75,4,.0533
sim5364,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,28,2.8000,333,3.3300,.3330,0,0,75,13,.1733
sim5365,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,25,2.5000,305,3.0500,.3050,0,0,75,7,.0933
sim5366,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,24,2.4000,456,4.5600,.4560,0,0,75,10,.1333
sim5367,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,159,1.5900,.1590,0,0,75,11,.1466
sim5368,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,306,3.0600,.3060,0,0,75,12,.1600
sim5369,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,23,2.3000,345,3.4500,.3450,0,0,75,,
sim5370,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,287,2.8700,.2870,0,0,75,5,.0666
sim5371,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,293,2.9300,.2930,0,0,75,4,.0533
sim5372,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,25,2.5000,313,3.1300,.3130,0,0,75,8,.1066
sim5373,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,19,1.9000,277,2.7700,.2770,0,0,75,8,.1066
sim5374,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,29,2.9000,239,2.3900,.2390,0,0,75,8,.1066
sim5375,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,15,1.5000,330,3.3000,.3300,0,0,75,6,.0800
sim5376,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,23,2.3000,406,4.0600,.4060,0,0,75,5,.0666
sim5377,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,378,3.7800,.3780,0,0,75,6,.0800
sim5378,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,485,4.8500,.4850,0,0,75,6,.0800
sim5379,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,25,2.5000,263,2.6300,.2630,0,0,75,7,.0933
sim5380,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,24,2.4000,445,4.4500,.4450,0,0,75,6,.0800
sim5381,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,24,2.4000,425,4.2500,.4250,0,0,75,5,.0666
sim5382,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,179,1.7900,.1790,0,0,75,8,.1066
sim5383,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,23,2.3000,397,3.9700,.3970,0,0,75,12,.1600
sim5384,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,380,3.8000,.3800,0,0,75,5,.0666
sim5385,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,329,3.2900,.3290,0,0,75,4,.0533
sim5386,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,393,3.9300,.3930,0,0,75,11,.1466
sim5387,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,20,2.0000,210,2.1000,.2100,0,0,75,7,.0933
sim5388,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,486,4.8600,.4860,0,0,75,3,.0400
sim5389,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,326,3.2600,.3260,0,0,75,6,.0800
sim5390,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,22,2.2000,454,4.5400,.4540,0,0,75,7,.0933
sim5391,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,25,2.5000,372,3.7200,.3720,0,0,75,4,.0533
sim5392,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,17,1.7000,347,3.4700,.3470,0,0,75,7,.0933
sim5393,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,22,2.2000,300,3.0000,.3000,0,0,75,7,.0933
sim5394,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,21,2.1000,363,3.6300,.3630,0,0,75,12,.1600
sim5395,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,26,2.6000,268,2.6800,.2680,0,0,75,7,.0933
sim5396,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,24,2.4000,340,3.4000,.3400,0,0,75,7,.0933
sim5397,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,23,2.3000,476,4.7600,.4760,0,0,75,13,.1733
sim5398,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,22,2.2000,315,3.1500,.3150,0,0,75,9,.1200
sim5399,0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01 0.1 0.01,100,data/equal_migration_prob_matrix.csv,25,2.5000,346,3.4600,.3460,0,0,75,5,.0666
sim5400,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,21,2.1000,770,7.7000,.7700,0,0,10,2,.2000
sim5401,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,26,2.6000,841,8.4100,.8410,0,0,10,2,.2000
sim5402,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,34,3.4000,660,6.6000,.6600,0,0,10,10,1.0000
sim5403,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,23,2.3000,721,7.2100,.7210,0,0,10,,
sim5404,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,26,2.6000,831,8.3100,.8310,0,0,10,3,.3000
sim5405,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,19,1.9000,833,8.3300,.8330,0,0,10,3,.3000
sim5406,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,32,3.2000,727,7.2700,.7270,0,0,10,6,.6000
sim5407,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,36,3.6000,630,6.3000,.6300,0,0,10,9,.9000
sim5408,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,45,4.5000,504,5.0400,.5040,0,0,10,1,.1000
sim5409,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,32,3.2000,509,5.0900,.5090,0,0,10,7,.7000
sim5410,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,31,3.1000,451,4.5100,.4510,0,0,10,10,1.0000
sim5411,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,725,7.2500,.7250,0,0,10,1,.1000
sim5412,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,728,7.2800,.7280,0,0,10,9,.9000
sim5413,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,35,3.5000,587,5.8700,.5870,0,0,10,5,.5000
sim5414,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,31,3.1000,583,5.8300,.5830,0,0,10,5,.5000
sim5415,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,754,7.5400,.7540,0,0,10,4,.4000
sim5416,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,524,5.2400,.5240,0,0,10,1,.1000
sim5417,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,37,3.7000,495,4.9500,.4950,0,0,10,7,.7000
sim5418,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,30,3.0000,455,4.5500,.4550,0,0,10,7,.7000
sim5419,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,494,4.9400,.4940,0,0,10,7,.7000
sim5420,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,617,6.1700,.6170,0,0,10,6,.6000
sim5421,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,30,3.0000,681,6.8100,.6810,0,0,10,8,.8000
sim5422,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,21,2.1000,805,8.0500,.8050,0,0,10,0,0
sim5423,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,758,7.5800,.7580,0,0,10,4,.4000
sim5424,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,37,3.7000,244,2.4400,.2440,0,0,10,2,.2000
sim5425,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,30,3.0000,734,7.3400,.7340,0,0,10,5,.5000
sim5426,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,713,7.1300,.7130,0,0,10,2,.2000
sim5427,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,559,5.5900,.5590,0,0,10,9,.9000
sim5428,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,32,3.2000,517,5.1700,.5170,0,0,10,9,.9000
sim5429,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,28,2.8000,622,6.2200,.6220,0,0,10,4,.4000
sim5430,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,36,3.6000,500,5.0000,.5000,0,0,10,8,.8000
sim5431,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,511,5.1100,.5110,0,0,10,9,.9000
sim5432,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,34,3.4000,509,5.0900,.5090,0,0,10,7,.7000
sim5433,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,677,6.7700,.6770,0,0,10,8,.8000
sim5434,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,31,3.1000,517,5.1700,.5170,0,0,10,3,.3000
sim5435,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,32,3.2000,545,5.4500,.5450,0,0,10,7,.7000
sim5436,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,42,4.2000,368,3.6800,.3680,0,0,10,7,.7000
sim5437,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,616,6.1600,.6160,0,0,10,11,1.1000
sim5438,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,23,2.3000,529,5.2900,.5290,0,0,10,7,.7000
sim5439,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,556,5.5600,.5560,0,0,10,2,.2000
sim5440,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,753,7.5300,.7530,0,0,10,10,1.0000
sim5441,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,34,3.4000,553,5.5300,.5530,0,0,10,0,0
sim5442,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,28,2.8000,623,6.2300,.6230,0,0,10,6,.6000
sim5443,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,28,2.8000,539,5.3900,.5390,0,0,10,9,.9000
sim5444,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,39,3.9000,723,7.2300,.7230,0,0,10,9,.9000
sim5445,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,35,3.5000,567,5.6700,.5670,0,0,10,7,.7000
sim5446,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,476,4.7600,.4760,0,0,10,0,0
sim5447,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,26,2.6000,678,6.7800,.6780,0,0,10,5,.5000
