mutrate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_mutrate
"0.1200001972044017,0.1200001972044017,0.1200001972044017,0.1200001972044017,0.1200001972044017,0.1200001972044017,0.1200001972044017,0.1200001972044017,0.1200001972044017,0.11999998310849067",10.0,6.0,0.0,0.0,10.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,10.0,6.0,10.0,9.0,8.0,5.0,5.0,7.0,5.0,4.0,7.0,3.0,8.0,4.0,6.0,1.0,10.0,8.0,2.0,5.0,5.0,6.0,6.0,8.0,4.0,9.0,9.0,7.0,8.0,10.0,9.0,10.0,5.0,3.0,1.0,10.0,1.0,4.0,11.0,8.0,3.0,3.0,9.0,6.0,6.0,4.0,8.0,1.0,9.0,1.0,10.0,1.0,10.0,1.0,3.0,8.0,15.0,2.0,9.0,5.0,7.0,6.0,10.0,9.0,7.0,5.0,1.0,6.0,2.0,6.0,8.0,6.0,7.0,9.0,9.0,6.0,1.0,6.0,8.0,5.0,10.0,9.0,10.0,5.0,10.0,8.0,8.0,5.0,0.12000017579481059
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.11999993141865621",7.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,1.0,9.0,3.0,8.0,4.0,10.0,5.0,7.0,6.0,8.0,11.0,8.0,1.0,3.0,8.0,8.0,6.0,7.0,0.0,2.0,5.0,9.0,9.0,10.0,6.0,10.0,9.0,8.0,10.0,7.0,8.0,1.0,6.0,10.0,7.0,4.0,4.0,7.0,10.0,10.0,6.0,10.0,3.0,2.0,3.0,7.0,4.0,12.0,6.0,4.0,3.0,6.0,9.0,1.0,9.0,8.0,0.0,9.0,2.0,10.0,8.0,6.0,6.0,10.0,5.0,1.0,7.0,4.0,0.0,13.0,2.0,7.0,7.0,7.0,8.0,10.0,2.0,11.0,7.0,8.0,6.0,9.0,9.0,2.0,3.0,5.0,3.0,1.0,1.0,4.0,0.12000024022490104
"0.12000043589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.11999993141865621",9.0,1.0,0.0,9.0,0.0,9.0,12.0,5.0,0.0,9.0,0.0,4.0,5.0,5.0,7.0,1.0,11.0,9.0,7.0,2.0,8.0,8.0,8.0,8.0,10.0,4.0,5.0,0.0,9.0,1.0,0.0,7.0,8.0,1.0,8.0,10.0,9.0,11.0,9.0,10.0,7.0,4.0,3.0,10.0,7.0,8.0,3.0,10.0,9.0,8.0,10.0,9.0,1.0,3.0,5.0,2.0,6.0,10.0,10.0,6.0,11.0,8.0,4.0,6.0,10.0,8.0,7.0,7.0,6.0,3.0,1.0,10.0,10.0,11.0,6.0,9.0,9.0,7.0,10.0,6.0,6.0,4.0,1.0,6.0,3.0,2.0,0.0,8.0,8.0,8.0,8.0,11.0,5.0,6.0,1.0,3.0,9.0,12.0,9.0,1.0,0.12000024122490102
"0.12000042589891642,0.12000040346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.11999993141865621",5.0,7.0,0.0,0.0,8.0,8.0,3.0,6.0,3.0,4.0,5.0,4.0,9.0,7.0,8.0,5.0,0.0,12.0,7.0,1.0,8.0,9.0,5.0,11.0,1.0,6.0,11.0,7.0,4.0,1.0,7.0,8.0,8.0,0.0,13.0,4.0,9.0,4.0,10.0,8.0,11.0,7.0,4.0,12.0,7.0,0.0,9.0,1.0,6.0,5.0,3.0,7.0,1.0,8.0,5.0,2.0,3.0,8.0,9.0,7.0,9.0,6.0,9.0,6.0,7.0,6.0,1.0,8.0,3.0,4.0,6.0,6.0,7.0,9.0,4.0,8.0,10.0,10.0,7.0,7.0,2.0,11.0,5.0,6.0,7.0,7.0,8.0,9.0,10.0,11.0,11.0,4.0,6.0,1.0,11.0,4.0,9.0,11.0,7.0,1.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000016239690797,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.11999993141865621",9.0,0.0,5.0,9.0,6.0,3.0,5.0,0.0,12.0,8.0,0.0,2.0,6.0,9.0,9.0,9.0,10.0,8.0,5.0,8.0,9.0,9.0,11.0,8.0,9.0,12.0,4.0,8.0,2.0,8.0,12.0,7.0,1.0,9.0,2.0,8.0,1.0,5.0,7.0,5.0,2.0,7.0,1.0,9.0,11.0,0.0,9.0,5.0,12.0,10.0,0.0,5.0,7.0,11.0,7.0,1.0,8.0,1.0,2.0,8.0,6.0,6.0,10.0,9.0,1.0,5.0,7.0,12.0,10.0,3.0,9.0,6.0,10.0,1.0,2.0,8.0,11.0,5.0,5.0,8.0,9.0,9.0,0.0,6.0,2.0,1.0,8.0,11.0,5.0,10.0,1.0,7.0,8.0,5.0,1.0,9.0,4.0,9.0,8.0,5.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000034759121275,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.11999993141865621",5.0,6.0,0.0,0.0,5.0,0.0,7.0,0.0,1.0,7.0,0.0,5.0,11.0,9.0,9.0,8.0,12.0,8.0,7.0,9.0,8.0,9.0,10.0,10.0,2.0,3.0,7.0,1.0,9.0,9.0,7.0,6.0,3.0,11.0,4.0,1.0,9.0,6.0,3.0,9.0,8.0,6.0,11.0,11.0,8.0,10.0,12.0,9.0,6.0,1.0,5.0,8.0,3.0,3.0,8.0,7.0,9.0,5.0,9.0,8.0,8.0,7.0,5.0,10.0,4.0,6.0,7.0,10.0,5.0,7.0,1.0,1.0,9.0,9.0,5.0,11.0,10.0,6.0,9.0,9.0,8.0,3.0,9.0,5.0,7.0,10.0,4.0,1.0,7.0,9.0,3.0,5.0,7.0,9.0,12.0,9.0,3.0,12.0,4.0,8.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000025005156338,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.11999993141865621",6.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,8.0,5.0,2.0,10.0,8.0,4.0,2.0,1.0,5.0,5.0,1.0,3.0,7.0,7.0,9.0,1.0,10.0,9.0,5.0,8.0,4.0,6.0,8.0,4.0,2.0,5.0,12.0,8.0,3.0,7.0,7.0,8.0,6.0,8.0,5.0,5.0,1.0,8.0,1.0,9.0,3.0,9.0,2.0,7.0,6.0,2.0,6.0,8.0,0.0,12.0,6.0,2.0,10.0,5.0,7.0,1.0,5.0,9.0,7.0,7.0,9.0,8.0,2.0,11.0,4.0,7.0,7.0,2.0,2.0,3.0,8.0,7.0,4.0,9.0,11.0,3.0,4.0,9.0,9.0,8.0,7.0,1.0,6.0,5.0,8.0,6.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000030777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.11999993141865621",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,10.0,10.0,6.0,11.0,7.0,5.0,7.0,3.0,2.0,1.0,3.0,7.0,1.0,2.0,0.0,1.0,10.0,1.0,1.0,5.0,6.0,10.0,1.0,7.0,1.0,9.0,0.0,3.0,11.0,1.0,2.0,6.0,10.0,8.0,1.0,9.0,3.0,9.0,0.0,10.0,10.0,7.0,2.0,8.0,8.0,9.0,1.0,9.0,9.0,6.0,4.0,8.0,4.0,5.0,6.0,7.0,5.0,8.0,8.0,5.0,10.0,13.0,12.0,9.0,6.0,4.0,7.0,5.0,1.0,9.0,6.0,5.0,7.0,4.0,9.0,1.0,12.0,2.0,8.0,11.0,6.0,7.0,1.0,2.0,10.0,2.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000017213930977,0.12000021916899685,0.12000024235041312,0.11999993141865621",5.0,3.0,1.0,11.0,6.0,8.0,8.0,4.0,4.0,3.0,8.0,10.0,9.0,12.0,5.0,4.0,6.0,8.0,8.0,9.0,4.0,9.0,1.0,10.0,2.0,3.0,8.0,3.0,7.0,11.0,1.0,8.0,12.0,2.0,9.0,8.0,4.0,7.0,7.0,9.0,10.0,6.0,3.0,1.0,1.0,3.0,8.0,12.0,10.0,2.0,5.0,7.0,16.0,3.0,5.0,1.0,5.0,12.0,7.0,12.0,8.0,7.0,4.0,5.0,7.0,5.0,10.0,6.0,9.0,5.0,8.0,2.0,11.0,10.0,2.0,5.0,8.0,10.0,9.0,4.0,10.0,7.0,5.0,10.0,11.0,8.0,11.0,8.0,8.0,8.0,4.0,11.0,4.0,4.0,10.0,3.0,4.0,9.0,9.0,4.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000022916899684,0.12000024235041312,0.11999993141865621",10.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,8.0,9.0,7.0,9.0,3.0,9.0,9.0,1.0,11.0,6.0,2.0,5.0,0.0,8.0,5.0,7.0,9.0,6.0,0.0,8.0,8.0,7.0,7.0,4.0,7.0,3.0,6.0,9.0,5.0,10.0,10.0,5.0,9.0,2.0,10.0,1.0,10.0,9.0,11.0,2.0,8.0,7.0,9.0,8.0,9.0,10.0,11.0,11.0,5.0,9.0,9.0,6.0,4.0,15.0,8.0,5.0,9.0,6.0,10.0,10.0,3.0,6.0,8.0,7.0,8.0,10.0,1.0,3.0,5.0,7.0,3.0,5.0,8.0,10.0,9.0,3.0,8.0,8.0,4.0,9.0,1.0,1.0,6.0,2.0,6.0,11.0,10.0,1.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000025235041312,0.11999993141865621",9.0,6.0,9.0,10.0,0.0,1.0,9.0,9.0,6.0,6.0,11.0,8.0,7.0,8.0,3.0,8.0,2.0,8.0,8.0,6.0,5.0,5.0,5.0,6.0,3.0,11.0,9.0,9.0,10.0,11.0,12.0,2.0,7.0,5.0,6.0,9.0,1.0,4.0,5.0,9.0,8.0,1.0,1.0,1.0,6.0,7.0,5.0,8.0,10.0,5.0,2.0,6.0,2.0,6.0,8.0,2.0,4.0,5.0,9.0,1.0,10.0,10.0,2.0,10.0,4.0,10.0,7.0,2.0,9.0,1.0,5.0,1.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,4.0,5.0,1.0,9.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,11.0,6.0,3.0,7.0,9.0,12.0,7.0,8.0,0.12000024122490102
"0.12000042589891642,0.12000039346218849,0.12000015239690798,0.12000033759121276,0.12000024005156339,0.12000029777084546,0.12000016213930978,0.12000021916899685,0.12000024235041312,0.1199999414186562",5.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,8.0,9.0,1.0,3.0,2.0,8.0,9.0,2.0,0.0,1.0,5.0,10.0,10.0,9.0,7.0,11.0,11.0,9.0,8.0,4.0,9.0,4.0,6.0,5.0,13.0,15.0,6.0,9.0,10.0,7.0,5.0,10.0,5.0,5.0,2.0,10.0,10.0,0.0,1.0,3.0,2.0,8.0,7.0,7.0,6.0,12.0,9.0,3.0,8.0,5.0,9.0,9.0,10.0,6.0,12.0,10.0,10.0,8.0,11.0,6.0,5.0,7.0,9.0,0.0,10.0,9.0,6.0,5.0,2.0,9.0,3.0,11.0,7.0,8.0,1.0,10.0,1.0,6.0,4.0,0.0,11.0,8.0,9.0,11.0,10.0,7.0,10.0,4.0,9.0,0.12000024122490102
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,5.0,6.0,9.0,10.0,7.0,2.0,5.0,8.0,11.0,5.0,8.0,2.0,11.0,7.0,9.0,6.0,0.0,2.0,9.0,8.0,3.0,4.0,11.0,6.0,6.0,7.0,6.0,2.0,11.0,3.0,2.0,0.0,5.0,8.0,1.0,6.0,8.0,5.0,6.0,7.0,8.0,5.0,8.0,9.0,9.0,8.0,6.0,8.0,7.0,3.0,9.0,4.0,7.0,0.0,4.0,5.0,3.0,8.0,1.0,1.0,11.0,2.0,6.0,4.0,1.0,2.0,1.0,9.0,11.0,4.0,6.0,12.0,1.0,0.0,1.0,8.0,7.0,9.0,9.0,12.0,8.0,4.0,1.0,9.0,10.0,12.0,0.12000019186750217
"0.12000026687772458,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",9.0,6.0,6.0,4.0,6.0,8.0,9.0,11.0,7.0,0.0,3.0,6.0,4.0,10.0,1.0,3.0,7.0,9.0,4.0,2.0,10.0,6.0,11.0,9.0,7.0,1.0,7.0,5.0,12.0,9.0,14.0,10.0,8.0,5.0,2.0,6.0,9.0,9.0,8.0,0.0,10.0,2.0,1.0,6.0,8.0,9.0,4.0,7.0,6.0,8.0,9.0,6.0,3.0,8.0,9.0,9.0,8.0,9.0,6.0,0.0,3.0,1.0,9.0,5.0,11.0,8.0,5.0,7.0,4.0,3.0,1.0,9.0,7.0,5.0,10.0,5.0,5.0,12.0,3.0,8.0,7.0,11.0,2.0,4.0,9.0,2.0,6.0,7.0,3.0,7.0,3.0,8.0,2.0,10.0,2.0,6.0,4.0,10.0,1.0,8.0,0.12000019286750219
"0.12000025687772459,0.1200002584140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",4.0,12.0,7.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,4.0,6.0,3.0,7.0,8.0,6.0,7.0,8.0,7.0,9.0,1.0,1.0,7.0,4.0,1.0,3.0,5.0,5.0,1.0,6.0,6.0,9.0,8.0,10.0,1.0,9.0,8.0,8.0,6.0,6.0,4.0,9.0,5.0,7.0,7.0,11.0,9.0,12.0,10.0,1.0,7.0,2.0,9.0,4.0,9.0,8.0,7.0,4.0,6.0,9.0,9.0,7.0,11.0,2.0,8.0,5.0,7.0,9.0,11.0,6.0,10.0,8.0,3.0,6.0,4.0,12.0,5.0,7.0,9.0,6.0,1.0,6.0,10.0,10.0,8.0,5.0,5.0,7.0,7.0,8.0,9.0,7.0,13.0,7.0,6.0,6.0,6.0,8.0,7.0,0.12000019286750219
"0.12000025687772459,0.1200002484140002,0.12000019551276998,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",11.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,8.0,6.0,5.0,4.0,6.0,9.0,11.0,5.0,6.0,7.0,2.0,7.0,1.0,10.0,2.0,0.0,9.0,2.0,9.0,3.0,6.0,2.0,6.0,6.0,9.0,8.0,6.0,7.0,7.0,8.0,11.0,5.0,8.0,2.0,6.0,6.0,2.0,4.0,8.0,11.0,4.0,9.0,2.0,6.0,10.0,8.0,8.0,3.0,11.0,5.0,1.0,10.0,0.0,6.0,4.0,4.0,3.0,6.0,12.0,5.0,8.0,3.0,6.0,6.0,10.0,3.0,5.0,9.0,6.0,8.0,8.0,3.0,5.0,3.0,10.0,4.0,9.0,6.0,11.0,11.0,2.0,8.0,5.0,0.0,10.0,8.0,8.0,3.0,8.0,0.12000019286750219
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000024383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,5.0,6.0,4.0,7.0,9.0,8.0,8.0,7.0,5.0,8.0,6.0,7.0,2.0,7.0,9.0,8.0,4.0,7.0,7.0,4.0,9.0,8.0,10.0,7.0,7.0,7.0,10.0,5.0,6.0,10.0,5.0,1.0,8.0,7.0,7.0,2.0,10.0,12.0,5.0,8.0,2.0,6.0,5.0,1.0,8.0,6.0,1.0,2.0,6.0,6.0,11.0,11.0,0.0,9.0,4.0,11.0,4.0,8.0,7.0,10.0,9.0,1.0,7.0,8.0,16.0,8.0,3.0,11.0,7.0,9.0,10.0,8.0,7.0,5.0,1.0,1.0,7.0,1.0,10.0,10.0,8.0,7.0,8.0,8.0,1.0,0.12000019286750219
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000021838452343,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",9.0,7.0,4.0,9.0,1.0,4.0,12.0,7.0,4.0,0.0,0.0,8.0,9.0,10.0,7.0,9.0,8.0,3.0,11.0,7.0,9.0,5.0,10.0,7.0,2.0,10.0,1.0,5.0,10.0,9.0,7.0,8.0,4.0,12.0,5.0,8.0,6.0,3.0,4.0,1.0,5.0,4.0,11.0,10.0,8.0,1.0,8.0,3.0,5.0,8.0,10.0,7.0,1.0,5.0,5.0,2.0,9.0,9.0,9.0,1.0,13.0,9.0,7.0,12.0,9.0,8.0,3.0,9.0,9.0,8.0,1.0,0.0,5.0,9.0,5.0,1.0,6.0,0.0,7.0,0.0,12.0,8.0,7.0,9.0,4.0,13.0,8.0,10.0,11.0,8.0,10.0,10.0,7.0,8.0,6.0,8.0,1.0,4.0,5.0,9.0,0.12000019286750219
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000023344523164,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",9.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,9.0,10.0,6.0,11.0,10.0,1.0,8.0,11.0,10.0,6.0,6.0,9.0,8.0,1.0,10.0,5.0,6.0,6.0,6.0,6.0,9.0,7.0,10.0,7.0,8.0,6.0,10.0,2.0,12.0,9.0,8.0,6.0,9.0,6.0,5.0,12.0,7.0,10.0,5.0,10.0,7.0,9.0,7.0,10.0,13.0,10.0,6.0,4.0,0.0,1.0,0.0,13.0,3.0,8.0,5.0,12.0,11.0,4.0,1.0,7.0,8.0,3.0,6.0,9.0,3.0,5.0,3.0,5.0,10.0,9.0,10.0,1.0,8.0,9.0,1.0,10.0,0.0,9.0,11.0,3.0,6.0,8.0,1.0,8.0,9.0,8.0,10.0,0.12000019286750216
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000019805485758,0.12000020293562959,0.12000020898436294,0.11999996223035066",8.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,7.0,0.0,1.0,5.0,7.0,1.0,2.0,4.0,15.0,9.0,5.0,9.0,6.0,15.0,9.0,3.0,5.0,6.0,8.0,9.0,10.0,1.0,9.0,7.0,8.0,0.0,9.0,9.0,6.0,6.0,6.0,5.0,7.0,5.0,1.0,10.0,4.0,6.0,11.0,1.0,2.0,1.0,6.0,4.0,8.0,9.0,1.0,5.0,6.0,4.0,5.0,4.0,7.0,8.0,9.0,9.0,2.0,3.0,1.0,6.0,10.0,6.0,6.0,10.0,9.0,9.0,7.0,11.0,9.0,2.0,8.0,7.0,4.0,6.0,8.0,8.0,12.0,1.0,7.0,11.0,13.0,3.0,5.0,6.0,4.0,4.0,0.0,6.0,9.0,8.0,2.0,6.0,0.12000019286750219
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000021293562958,0.12000020898436294,0.11999996223035066",5.0,6.0,2.0,8.0,8.0,9.0,0.0,10.0,9.0,0.0,12.0,11.0,13.0,7.0,8.0,11.0,9.0,9.0,9.0,5.0,6.0,8.0,9.0,6.0,5.0,1.0,6.0,8.0,9.0,7.0,1.0,5.0,4.0,1.0,8.0,11.0,2.0,7.0,8.0,2.0,9.0,7.0,5.0,6.0,1.0,9.0,2.0,9.0,9.0,8.0,2.0,1.0,7.0,8.0,4.0,2.0,2.0,2.0,1.0,9.0,10.0,1.0,5.0,7.0,4.0,4.0,6.0,3.0,7.0,8.0,10.0,6.0,1.0,4.0,5.0,9.0,1.0,9.0,8.0,9.0,6.0,4.0,8.0,9.0,7.0,4.0,7.0,7.0,9.0,1.0,6.0,6.0,4.0,4.0,8.0,3.0,9.0,9.0,4.0,10.0,0.12000019286750216
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000021898436293,0.11999996223035066",10.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,11.0,5.0,8.0,12.0,9.0,0.0,11.0,5.0,1.0,7.0,11.0,5.0,9.0,2.0,7.0,8.0,8.0,11.0,8.0,6.0,4.0,5.0,0.0,8.0,5.0,7.0,8.0,8.0,9.0,11.0,6.0,2.0,7.0,10.0,6.0,2.0,7.0,6.0,9.0,8.0,12.0,8.0,7.0,9.0,6.0,6.0,7.0,10.0,7.0,6.0,6.0,1.0,5.0,9.0,6.0,7.0,7.0,10.0,4.0,9.0,10.0,1.0,8.0,4.0,2.0,1.0,1.0,6.0,4.0,5.0,2.0,9.0,7.0,9.0,8.0,7.0,6.0,8.0,12.0,2.0,8.0,1.0,7.0,4.0,3.0,6.0,7.0,4.0,4.0,8.0,8.0,0.12000019286750216
"0.12000025687772459,0.1200002484140002,0.12000018551276999,0.12000023383557108,0.12000020838452344,0.12000022344523165,0.12000018805485758,0.12000020293562959,0.12000020898436294,0.11999997223035065",4.0,7.0,0.0,0.0,8.0,11.0,9.0,5.0,7.0,8.0,0.0,4.0,4.0,9.0,8.0,7.0,2.0,8.0,10.0,1.0,6.0,8.0,8.0,12.0,8.0,9.0,4.0,4.0,6.0,8.0,6.0,1.0,13.0,9.0,8.0,11.0,8.0,6.0,7.0,13.0,1.0,5.0,12.0,9.0,5.0,5.0,8.0,2.0,7.0,5.0,5.0,6.0,12.0,11.0,3.0,12.0,7.0,9.0,9.0,1.0,6.0,2.0,1.0,9.0,1.0,5.0,5.0,10.0,9.0,9.0,6.0,1.0,9.0,7.0,6.0,7.0,8.0,5.0,1.0,9.0,7.0,7.0,9.0,4.0,8.0,8.0,10.0,3.0,4.0,6.0,8.0,7.0,6.0,8.0,8.0,5.0,10.0,13.0,4.0,4.0,0.12000019286750216
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999997135403703",10.0,0.0,9.0,7.0,5.0,0.0,8.0,6.0,0.0,1.0,0.0,8.0,11.0,6.0,9.0,8.0,2.0,7.0,7.0,7.0,7.0,3.0,7.0,0.0,9.0,8.0,2.0,5.0,0.0,3.0,6.0,2.0,7.0,7.0,7.0,10.0,7.0,7.0,8.0,4.0,9.0,1.0,9.0,13.0,8.0,2.0,6.0,3.0,4.0,3.0,10.0,2.0,1.0,11.0,6.0,4.0,6.0,2.0,4.0,0.0,0.0,9.0,6.0,5.0,5.0,4.0,10.0,7.0,2.0,7.0,8.0,1.0,6.0,1.0,1.0,10.0,6.0,7.0,7.0,4.0,2.0,7.0,6.0,1.0,1.0,7.0,8.0,2.0,9.0,8.0,5.0,8.0,6.0,6.0,2.0,8.0,1.0,10.0,0.0,1.0,0.12000017754833703
"0.12000021682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999997135403703",9.0,1.0,8.0,2.0,7.0,8.0,1.0,0.0,9.0,9.0,2.0,9.0,1.0,6.0,10.0,1.0,9.0,3.0,7.0,5.0,8.0,4.0,7.0,8.0,9.0,8.0,7.0,8.0,9.0,0.0,8.0,2.0,5.0,0.0,7.0,4.0,6.0,10.0,11.0,10.0,13.0,10.0,8.0,5.0,12.0,2.0,13.0,10.0,6.0,8.0,6.0,7.0,8.0,6.0,8.0,1.0,12.0,12.0,2.0,1.0,4.0,8.0,5.0,5.0,7.0,10.0,9.0,3.0,9.0,3.0,6.0,1.0,8.0,6.0,7.0,1.0,2.0,7.0,9.0,6.0,9.0,1.0,8.0,2.0,9.0,10.0,11.0,3.0,4.0,4.0,1.0,1.0,10.0,7.0,9.0,4.0,5.0,8.0,10.0,9.0,0.12000017854833703
"0.12000020682866455,0.1200002154636139,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999997135403703",8.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,9.0,11.0,4.0,8.0,7.0,3.0,2.0,12.0,10.0,9.0,4.0,10.0,0.0,4.0,10.0,5.0,10.0,7.0,6.0,7.0,11.0,2.0,1.0,1.0,7.0,6.0,9.0,9.0,7.0,1.0,6.0,10.0,1.0,1.0,10.0,15.0,6.0,13.0,4.0,9.0,10.0,8.0,5.0,1.0,9.0,4.0,7.0,9.0,1.0,10.0,6.0,7.0,7.0,7.0,8.0,9.0,12.0,3.0,9.0,8.0,9.0,3.0,13.0,12.0,5.0,1.0,4.0,3.0,6.0,2.0,6.0,8.0,9.0,9.0,10.0,0.0,4.0,5.0,8.0,8.0,4.0,8.0,3.0,6.0,4.0,4.0,9.0,0.12000017854833703
"0.12000020682866455,0.12000020546361391,0.12000020531874608,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999997135403703",8.0,5.0,10.0,2.0,4.0,6.0,9.0,9.0,8.0,1.0,7.0,8.0,11.0,5.0,1.0,9.0,13.0,7.0,11.0,7.0,6.0,5.0,1.0,11.0,9.0,9.0,6.0,7.0,2.0,1.0,3.0,4.0,12.0,10.0,1.0,10.0,10.0,5.0,4.0,8.0,11.0,8.0,7.0,9.0,9.0,4.0,11.0,8.0,11.0,7.0,13.0,4.0,5.0,14.0,2.0,8.0,3.0,9.0,8.0,10.0,2.0,7.0,1.0,10.0,1.0,11.0,8.0,1.0,5.0,5.0,7.0,9.0,7.0,12.0,3.0,3.0,10.0,8.0,5.0,10.0,6.0,6.0,9.0,9.0,5.0,12.0,9.0,7.0,6.0,2.0,6.0,6.0,7.0,10.0,9.0,7.0,9.0,8.0,6.0,4.0,0.12000017854833703
